,Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover
20376,2023,South East,H,   100-199,11,80,2055
20377,2023,South East,H,   200-249,*,5,*
20378,2023,South East,H,   250-499,*,15,*
20379,2023,South East,H,   500 or more,114,40,17823
20380,2023,South East,I,   1,2,965,115
20381,2023,South East,I,   2-4,23,7170,1161
20382,2023,South East,I,   5-9,32,4625,1229
20383,2023,South East,I,   10-19,38,2745,1397
20384,2023,South East,I,   20-49,36,1255,1303
20385,2023,South East,I,   50-99,15,225,780
20386,2023,South East,I,   100-199,16,115,843
20387,2023,South East,I,   200-249,5,20,209
20388,2023,South East,I,   250-499,16,50,707
20389,2023,South East,I,   500 or more,116,55,6116
20390,2023,South East,J,   1,37,16780,3140
20391,2023,South East,J,   2-4,318,118040,45341
20392,2023,South East,J,   5-9,256,38000,33497
20393,2023,South East,J,   10-19,270,19705,40440
20394,2023,South East,J,   20-49,322,10590,50829
20395,2023,South East,J,   50-99,225,3260,39364
20396,2023,South East,J,   100-199,199,1450,43319
20397,2023,South East,J,   200-249,63,280,16156
20398,2023,South East,J,   250-499,198,575,50794
20399,2023,South East,J,   500 or more,1236,610,408426
20400,2023,South East,K,   1,*,150, ..
20401,2023,South East,K,   2-4,5,2100, ..
20402,2023,South East,K,   5-9,4,585, ..
20403,2023,South East,K,   10-19,3,225, ..
20404,2023,South East,K,   20-49,4,115, ..
20405,2023,South East,K,   50-99,4,55, ..
20406,2023,South East,K,   100-199,5,35, ..
20407,2023,South East,K,   200-249,*,5, ..
20408,2023,South East,K,   250-499,7,20, ..
20409,2023,South East,K,   500 or more,63,35, ..
20410,2023,South East,L,   1,1,300,*
20411,2023,South East,L,   2-4,11,4165,1317
20412,2023,South East,L,   5-9,9,1350,1000
20413,2023,South East,L,   10-19,7,515,1047
20414,2023,South East,L,   20-49,4,135,415
20415,2023,South East,L,   50-99,2,30,*
20416,2023,South East,L,   100-199,2,15,406
20417,2023,South East,L,   200-249,0,0,0
20418,2023,South East,L,   250-499,3,10,532
20419,2023,South East,L,   500 or more,13,10,2098
20420,2023,South East,M,   1,4,2125,304
20421,2023,South East,M,   2-4,54,22315,5861
20422,2023,South East,M,   5-9,29,4325,3859
20423,2023,South East,M,   10-19,30,2215,4243
20424,2023,South East,M,   20-49,32,1055,4203
20425,2023,South East,M,   50-99,24,345,3361
20426,2023,South East,M,   100-199,22,155,5773
20427,2023,South East,M,   200-249,6,25,1230
20428,2023,South East,M,   250-499,22,60,4859
20429,2023,South East,M,   500 or more,58,55,14252
20430,2023,South East,N,   1,7,3150,738
20431,2023,South East,N,   2-4,28,10285,4177
20432,2023,South East,N,   5-9,22,3230,3328
20433,2023,South East,N,   10-19,24,1755,3679
20434,2023,South East,N,   20-49,29,955,5232
20435,2023,South East,N,   50-99,27,380,4545
20436,2023,South East,N,   100-199,26,195,2292
20437,2023,South East,N,   200-249,8,35,703
20438,2023,South East,N,   250-499,27,75,5415
20439,2023,South East,N,   500 or more,160,70,16703
20440,2023,South East,P,   1,*,125,*
20441,2023,South East,P,   2-4,4,1670,381
20442,2023,South East,P,   5-9,6,825,472
20443,2023,South East,P,   10-19,7,480,377
20444,2023,South East,P,   20-49,7,225,436
20445,2023,South East,P,   50-99,6,90,*
20446,2023,South East,P,   100-199,5,35,321
20447,2023,South East,P,   200-249,2,10,55
20448,2023,South East,P,   250-499,5,15,206
20449,2023,South East,P,   500 or more,*,15,*
20450,2023,South East,Q,   1,1,560,66
20451,2023,South East,Q,   2-4,9,2995,569
20452,2023,South East,Q,   5-9,12,1695,681
20453,2023,South East,Q,   10-19,21,1435,1148
20454,2023,South East,Q,   20-49,43,1305,2362
20455,2023,South East,Q,   50-99,29,430,1543
20456,2023,South East,Q,   100-199,19,145,1034
20457,2023,South East,Q,   200-249,5,20,228
20458,2023,South East,Q,   250-499,11,30,502
20459,2023,South East,Q,   500 or more,56,35,1924
20460,2023,South East,R,   1,1,300,56
20461,2023,South East,R,   2-4,7,2435,647
20462,2023,South East,R,   5-9,5,750,402
20463,2023,South East,R,   10-19,6,430,355
20464,2023,South East,R,   20-49,9,290,445
20465,2023,South East,R,   50-99,6,95,451
20466,2023,South East,R,   100-199,5,35,267
20467,2023,South East,R,   200-249,*,5,*
20468,2023,South East,R,   250-499,*,20,*
20469,2023,South East,R,   500 or more,32,15,6422
20470,2023,South East,S,   1,3,1295,127
20471,2023,South East,S,   2-4,16,5130,1002
20472,2023,South East,S,   5-9,13,1980,803
20473,2023,South East,S,   10-19,11,800,802
20474,2023,South East,S,   20-49,6,220,523
20475,2023,South East,S,   50-99,3,40,242
20476,2023,South East,S,   100-199,2,15,193
20477,2023,South East,S,   200-249,*,5,*
20478,2023,South East,S,   250-499,*,5,*
20479,2023,South East,S,   500 or more,21,5,*
20480,2023,South West,A,   1,8,3090,662
20481,2023,South West,A,   2-4,14,3610,1409
20482,2023,South West,A,   5-9,7,1045,872
20483,2023,South West,A,   10-19,4,315,439
20484,2023,South West,A,   20-49,4,115,319
20485,2023,South West,A,   50-99,2,35,196
20486,2023,South West,A,   100-199,1,10,*
20487,2023,South West,A,   200-249,*,0,*
20488,2023,South West,A,   250-499,*,0,*
20489,2023,South West,A,   500 or more,*,5,*
20490,2023,South West,B,   1,0,20,*
20491,2023,South West,B,   2-4,1,330,237
20492,2023,South West,B,   5-9,1,140,509
20493,2023,South West,B,   10-19,1,95,302
20494,2023,South West,B,   20-49,1,45,1533
20495,2023,South West,B,   50-99,*,20,427
20496,2023,South West,B,   100-199,1,10,308
20497,2023,South West,B,   200-249,*,0,*
20498,2023,South West,B,   250-499,2,5,180
20499,2023,South West,B,   500 or more,38,15,20274
20500,2023,South West,C,   1,1,535,71
20501,2023,South West,C,   2-4,10,3495,952
20502,2023,South West,C,   5-9,11,1670,1074
20503,2023,South West,C,   10-19,14,1025,1375
20504,2023,South West,C,   20-49,25,810,3076
20505,2023,South West,C,   50-99,20,290,2961
20506,2023,South West,C,   100-199,22,155,3736
20507,2023,South West,C,   200-249,6,25,2206
20508,2023,South West,C,   250-499,21,60,5205
20509,2023,South West,C,   500 or more,54,35,14618
20510,2023,South West,F,   1,5,2360,421
20511,2023,South West,F,   2-4,29,10795,3851
20512,2023,South West,F,   5-9,19,2850,2475
20513,2023,South West,F,   10-19,16,1155,2256
20514,2023,South West,F,   20-49,15,490,2508
20515,2023,South West,F,   50-99,8,120,1678
20516,2023,South West,F,   100-199,6,40,1744
20517,2023,South West,F,   200-249,*,5,*
20518,2023,South West,F,   250-499,*,20,1023
20519,2023,South West,F,   500 or more,12,5,*
20520,2023,South West,G,   1,4,1880,385
20521,2023,South West,G,   2-4,30,9650,4141
20522,2023,South West,G,   5-9,33,4785,4245
20523,2023,South West,G,   10-19,28,2070,4453
20524,2023,South West,G,   20-49,29,995,6363
20525,2023,South West,G,   50-99,19,280,5836
20526,2023,South West,G,   100-199,15,115,5579
20527,2023,South West,G,   200-249,4,20,1690
20528,2023,South West,G,   250-499,16,50,3943
20529,2023,South West,G,   500 or more,89,35,29754
20530,2023,South West,H,   1,1,335,54
20531,2023,South West,H,   2-4,5,1945,493
20532,2023,South West,H,   5-9,5,785,423
20533,2023,South West,H,   10-19,5,400,532
20534,2023,South West,H,   20-49,7,225,882
20535,2023,South West,H,   50-99,5,65,472
20536,2023,South West,H,   100-199,4,30,*
20537,2023,South West,H,   200-249,*,5,*
20538,2023,South West,H,   250-499,*,10,1269
20539,2023,South West,H,   500 or more,42,15,*
20540,2023,South West,I,   1,2,945,115
20541,2023,South West,I,   2-4,17,5085,833
20542,2023,South West,I,   5-9,24,3325,1017
20543,2023,South West,I,   10-19,33,2360,1049
20544,2023,South West,I,   20-49,36,1260,1228
20545,2023,South West,I,   50-99,15,225,621
20546,2023,South West,I,   100-199,9,65,469
20547,2023,South West,I,   200-249,3,15,117
20548,2023,South West,I,   250-499,7,20,353
20549,2023,South West,I,   500 or more,19,15,967
20550,2023,South West,J,   1,32,14235,2533
20551,2023,South West,J,   2-4,185,64860,19417
20552,2023,South West,J,   5-9,159,23320,15628
20553,2023,South West,J,   10-19,165,12045,16323
20554,2023,South West,J,   20-49,203,6720,22407
20555,2023,South West,J,   50-99,138,2000,18165
20556,2023,South West,J,   100-199,108,775,16487
20557,2023,South West,J,   200-249,26,120,5124
20558,2023,South West,J,   250-499,101,290,16391
20559,2023,South West,J,   500 or more,466,220,82165
20560,2023,South West,K,   1,0,90, ..
20561,2023,South West,K,   2-4,3,1135, ..
20562,2023,South West,K,   5-9,2,335, ..
20563,2023,South West,K,   10-19,2,130, ..
20564,2023,South West,K,   20-49,2,75, ..
20565,2023,South West,K,   50-99,2,30, ..
20566,2023,South West,K,   100-199,2,10, ..
20567,2023,South West,K,   200-249,1,5, ..
20568,2023,South West,K,   250-499,4,10, ..
20569,2023,South West,K,   500 or more,44,15, ..
20570,2023,South West,L,   1,0,210,35
20571,2023,South West,L,   2-4,6,2290,788
20572,2023,South West,L,   5-9,5,810,446
20573,2023,South West,L,   10-19,4,295,685
20574,2023,South West,L,   20-49,3,90,*
20575,2023,South West,L,   50-99,1,20,98
20576,2023,South West,L,   100-199,2,15,149
20577,2023,South West,L,   200-249,*,5,*
20578,2023,South West,L,   250-499,*,10,224
20579,2023,South West,L,   500 or more,7,5,*
20580,2023,South West,M,   1,3,1315,188
20581,2023,South West,M,   2-4,26,10530,2511
20582,2023,South West,M,   5-9,15,2280,1541
20583,2023,South West,M,   10-19,15,1110,1391
20584,2023,South West,M,   20-49,17,575,1670
20585,2023,South West,M,   50-99,12,175,1783
20586,2023,South West,M,   100-199,10,70,946
20587,2023,South West,M,   200-249,2,10,220
20588,2023,South West,M,   250-499,10,25,2260
20589,2023,South West,M,   500 or more,41,25,3916
20590,2023,South West,N,   1,4,1840,424
20591,2023,South West,N,   2-4,14,4990,2086
20592,2023,South West,N,   5-9,12,1720,1321
20593,2023,South West,N,   10-19,11,825,1379
20594,2023,South West,N,   20-49,14,465,1371
20595,2023,South West,N,   50-99,14,195,1393
20596,2023,South West,N,   100-199,13,90,1154
20597,2023,South West,N,   200-249,2,10,139
20598,2023,South West,N,   250-499,11,30,444
20599,2023,South West,N,   500 or more,85,30,4122
20600,2023,South West,P,   1,0,85,11
20601,2023,South West,P,   2-4,2,885,169
20602,2023,South West,P,   5-9,3,395,195
20603,2023,South West,P,   10-19,3,230,186
20604,2023,South West,P,   20-49,4,125,213
20605,2023,South West,P,   50-99,2,35,116
20606,2023,South West,P,   100-199,2,15,147
20607,2023,South West,P,   200-249,*,0,*
20608,2023,South West,P,   250-499,*,5,233
20609,2023,South West,P,   500 or more,*,5,*
20610,2023,South West,Q,   1,1,390,45
20611,2023,South West,Q,   2-4,5,1635,316
20612,2023,South West,Q,   5-9,6,875,364
20613,2023,South West,Q,   10-19,13,915,729
20614,2023,South West,Q,   20-49,29,900,1518
20615,2023,South West,Q,   50-99,22,320,1103
20616,2023,South West,Q,   100-199,11,85,532
20617,2023,South West,Q,   200-249,2,10,109
20618,2023,South West,Q,   250-499,11,30,308
20619,2023,South West,Q,   500 or more,21,10,961
20620,2023,South West,R,   1,0,215,33
20621,2023,South West,R,   2-4,4,1300,301
20622,2023,South West,R,   5-9,3,480,200
20623,2023,South West,R,   10-19,3,260,158
20624,2023,South West,R,   20-49,5,160,237
20625,2023,South West,R,   50-99,4,65,192
20626,2023,South West,R,   100-199,3,20,92
20627,2023,South West,R,   200-249,*,5,*
20628,2023,South West,R,   250-499,*,5,135
20629,2023,South West,R,   500 or more,*,5,*
20630,2023,South West,S,   1,2,835,*
20631,2023,South West,S,   2-4,9,2710,437
20632,2023,South West,S,   5-9,7,1060,378
20633,2023,South West,S,   10-19,5,365,243
20634,2023,South West,S,   20-49,3,110,183
20635,2023,South West,S,   50-99,*,25,77
20636,2023,South West,S,   100-199,2,10,*
20637,2023,South West,S,   200-249,*,0,*
20638,2023,South West,S,   250-499,*,0,*
20639,2023,South West,S,   500 or more,0,0,0
20640,2023,Wales,A,   1,3,1045,265
20641,2023,Wales,A,   2-4,5,1255,589
20642,2023,Wales,A,   5-9,3,410,323
20643,2023,Wales,A,   10-19,2,125,175
20644,2023,Wales,A,   20-49,*,20,109
20645,2023,Wales,A,   50-99,*,10,*
20646,2023,Wales,A,   100-199,*,0,*
20647,2023,Wales,A,   200-249,*,0,*
20648,2023,Wales,A,   250-499,*,0,*
20649,2023,Wales,A,   500 or more,0,0,0
20650,2023,Wales,B,   1,*,10,*
20651,2023,Wales,B,   2-4,0,170,154
20652,2023,Wales,B,   5-9,1,95,275
20653,2023,Wales,B,   10-19,1,60,195
20654,2023,Wales,B,   20-49,1,30,156
20655,2023,Wales,B,   50-99,*,20,492
20656,2023,Wales,B,   100-199,1,10,463
20657,2023,Wales,B,   200-249,*,5,*
20658,2023,Wales,B,   250-499,*,0,*
20659,2023,Wales,B,   500 or more,*,0,*
20660,2023,Wales,C,   1,1,270,37
20661,2023,Wales,C,   2-4,4,1495,505
20662,2023,Wales,C,   5-9,5,740,502
20663,2023,Wales,C,   10-19,6,440,604
20664,2023,Wales,C,   20-49,11,345,1695
20665,2023,Wales,C,   50-99,14,205,2346
20666,2023,Wales,C,   100-199,14,100,2663
20667,2023,Wales,C,   200-249,6,25,1163
20668,2023,Wales,C,   250-499,15,45,3641
20669,2023,Wales,C,   500 or more,39,30,13260
20670,2023,Wales,F,   1,3,1295,242
20671,2023,Wales,F,   2-4,12,4130,1388
20672,2023,Wales,F,   5-9,8,1255,*
20673,2023,Wales,F,   10-19,7,505,843
20674,2023,Wales,F,   20-49,8,265,1230
20675,2023,Wales,F,   50-99,5,70,653
20676,2023,Wales,F,   100-199,3,15,490
20677,2023,Wales,F,   200-249,*,5,*
20678,2023,Wales,F,   250-499,*,0,*
20679,2023,Wales,F,   500 or more,*,5,*
20680,2023,Wales,G,   1,3,1275,273
20681,2023,Wales,G,   2-4,15,4730,1944
20682,2023,Wales,G,   5-9,16,2370,2251
20683,2023,Wales,G,   10-19,13,930,2051
20684,2023,Wales,G,   20-49,12,415,2506
20685,2023,Wales,G,   50-99,9,120,2084
20686,2023,Wales,G,   100-199,6,45,1777
20687,2023,Wales,G,   200-249,1,5,292
20688,2023,Wales,G,   250-499,5,15,1208
20689,2023,Wales,G,   500 or more,61,15,12031
20690,2023,Wales,H,   1,1,235,37
20691,2023,Wales,H,   2-4,4,1220,294
20692,2023,Wales,H,   5-9,3,500,*
20693,2023,Wales,H,   10-19,3,230,242
20694,2023,Wales,H,   20-49,4,140,406
20695,2023,Wales,H,   50-99,3,40,243
20696,2023,Wales,H,   100-199,2,15,*
20697,2023,Wales,H,   200-249,*,5,*
20698,2023,Wales,H,   250-499,*,5,*
20699,2023,Wales,H,   500 or more,*,5,*
20700,2023,Wales,I,   1,2,705,92
20701,2023,Wales,I,   2-4,11,3375,519
20702,2023,Wales,I,   5-9,12,1750,472
20703,2023,Wales,I,   10-19,15,1080,505
20704,2023,Wales,I,   20-49,14,505,632
20705,2023,Wales,I,   50-99,6,85,216
20706,2023,Wales,I,   100-199,3,20,137
20707,2023,Wales,I,   200-249,*,0,*
20708,2023,Wales,I,   250-499,*,5,*
20709,2023,Wales,I,   500 or more,8,10,293
20710,2023,Wales,J,   1,17,7500,1358
20711,2023,Wales,J,   2-4,83,27805,7900
20712,2023,Wales,J,   5-9,73,10570,6794
20713,2023,Wales,J,   10-19,73,5300,6537
20714,2023,Wales,J,   20-49,88,2885,9368
20715,2023,Wales,J,   50-99,62,890,7669
20716,2023,Wales,J,   100-199,50,365,7522
20717,2023,Wales,J,   200-249,15,70,2267
20718,2023,Wales,J,   250-499,43,125,6783
20719,2023,Wales,J,   500 or more,180,95,32474
20720,2023,Wales,K,   1,0,35,  ..
20721,2023,Wales,K,   2-4,1,470,  ..
20722,2023,Wales,K,   5-9,1,145,  ..
20723,2023,Wales,K,   10-19,1,45,  ..
20724,2023,Wales,K,   20-49,1,20,  ..
20725,2023,Wales,K,   50-99,1,15,  ..
20726,2023,Wales,K,   100-199,*,10,  ..
20727,2023,Wales,K,   200-249,0,0,  ..
20728,2023,Wales,K,   250-499,*,5,  ..
20729,2023,Wales,K,   500 or more,*,5,  ..
20730,2023,Wales,L,   1,0,90,13
20731,2023,Wales,L,   2-4,2,850,218
20732,2023,Wales,L,   5-9,2,275,238
20733,2023,Wales,L,   10-19,1,75,78
20734,2023,Wales,L,   20-49,1,40,64
20735,2023,Wales,L,   50-99,*,10,*
20736,2023,Wales,L,   100-199,1,10,84
20737,2023,Wales,L,   200-249,*,5,*
20738,2023,Wales,L,   250-499,*,10,*
20739,2023,Wales,L,   500 or more,*,0,*
20740,2023,Wales,M,   1,1,545,*
20741,2023,Wales,M,   2-4,9,3375,729
20742,2023,Wales,M,   5-9,6,835,*
20743,2023,Wales,M,   10-19,6,460,468
20744,2023,Wales,M,   20-49,7,235,697
20745,2023,Wales,M,   50-99,4,65,*
20746,2023,Wales,M,   100-199,3,25,432
20747,2023,Wales,M,   200-249,*,0,*
20748,2023,Wales,M,   250-499,*,5,*
20749,2023,Wales,M,   500 or more,*,5,*
20750,2023,Wales,N,   1,2,970,224
20751,2023,Wales,N,   2-4,6,2160,796
20752,2023,Wales,N,   5-9,5,680,466
20753,2023,Wales,N,   10-19,5,340,479
20754,2023,Wales,N,   20-49,6,185,559
20755,2023,Wales,N,   50-99,5,70,352
20756,2023,Wales,N,   100-199,6,45,511
20757,2023,Wales,N,   200-249,*,5,*
20758,2023,Wales,N,   250-499,*,15,*
20759,2023,Wales,N,   500 or more,29,10,1437
20760,2023,Wales,P,   1,*,40,*
20761,2023,Wales,P,   2-4,1,330,62
20762,2023,Wales,P,   5-9,1,130,*
20763,2023,Wales,P,   10-19,1,75,56
20764,2023,Wales,P,   20-49,1,50,66
20765,2023,Wales,P,   50-99,*,10,*
20766,2023,Wales,P,   100-199,*,5,*
20767,2023,Wales,P,   200-249,*,5,*
20768,2023,Wales,P,   250-499,*,5,*
20769,2023,Wales,P,   500 or more,0,0,0
20770,2023,Wales,Q,   1,0,145,18
20771,2023,Wales,Q,   2-4,2,695,124
20772,2023,Wales,Q,   5-9,4,485,192
20773,2023,Wales,Q,   10-19,9,600,486
20774,2023,Wales,Q,   20-49,14,440,750
20775,2023,Wales,Q,   50-99,9,130,436
20776,2023,Wales,Q,   100-199,7,50,320
20777,2023,Wales,Q,   200-249,*,5,*
20778,2023,Wales,Q,   250-499,*,10,*
20779,2023,Wales,Q,   500 or more,10,10,383
20780,2023,Wales,R,   1,0,105,16
20781,2023,Wales,R,   2-4,1,520,99
20782,2023,Wales,R,   5-9,1,215,70
20783,2023,Wales,R,   10-19,1,95,48
20784,2023,Wales,R,   20-49,2,80,86
20785,2023,Wales,R,   50-99,1,15,38
20786,2023,Wales,R,   100-199,*,10,*
20787,2023,Wales,R,   200-249,*,5,*
20788,2023,Wales,R,   250-499,*,5,*
20789,2023,Wales,R,   500 or more,0,0,0
20790,2023,Wales,S,   1,1,700,*
20791,2023,Wales,S,   2-4,6,1730,249
20792,2023,Wales,S,   5-9,3,460,124
20793,2023,Wales,S,   10-19,2,130,98
20794,2023,Wales,S,   20-49,*,35,*
20795,2023,Wales,S,   50-99,*,5,*
20796,2023,Wales,S,   100-199,*,0,*
20797,2023,Wales,S,   200-249,0,0,0
20798,2023,Wales,S,   250-499,*,0,*
20799,2023,Wales,S,   500 or more,0,0,0
20800,2023,Scotland,A,   1,5,1935,551
20801,2023,Scotland,A,   2-4,11,3010,1356
20802,2023,Scotland,A,   5-9,8,1020,968
20803,2023,Scotland,A,   10-19,5,385,700
20804,2023,Scotland,A,   20-49,3,110,392
20805,2023,Scotland,A,   50-99,2,30,146
20806,2023,Scotland,A,   100-199,2,15,*
20807,2023,Scotland,A,   200-249,*,5,*
20808,2023,Scotland,A,   250-499,*,10,*
20809,2023,Scotland,A,   500 or more,4,5,*
20810,2023,Scotland,B,   1,0,15,*
20811,2023,Scotland,B,   2-4,1,395,632
20812,2023,Scotland,B,   5-9,1,145,1535
20813,2023,Scotland,B,   10-19,1,80,242
20814,2023,Scotland,B,   20-49,3,85,*
20815,2023,Scotland,B,   50-99,2,25,654
20816,2023,Scotland,B,   100-199,3,25,1422
20817,2023,Scotland,B,   200-249,1,5,447
20818,2023,Scotland,B,   250-499,4,10,2399
20819,2023,Scotland,B,   500 or more,35,15,41732
20820,2023,Scotland,C,   1,1,490,69
20821,2023,Scotland,C,   2-4,7,2365,594
20822,2023,Scotland,C,   5-9,8,1105,890
