Year,Region,Industry,Employee _size,Employment_number,Business_number,Turnover,Total Exp.,UK Exp/Head,Real terms Exp.,UK Real terms Exp/Head,General. Public. Exp.,General. Public. Exp.(common services),General. Public. Exp.(international services),Defence Exp.,Safety Exp.,Economic Total. Exp.,Economic. Exp.(Enterprise),Economic. Exp.(Sci. & Tech),Economic. Exp.(Employment),"Economic. Exp.(Agri., Fish., For.)",Economic. Exp.(Transport),Environment. Exp.,Housing & Community Exp.,Health Exp.,Culture & Religion Exp.,Education Exp.,Social Protection Exp.,Local Govt. Exp.,Local Govt. Exp/Head,Total Exp. (excl. Local Govt.),GVA (Balanced),VAT on Products,Other Taxes,Subsidies,GDP (Current),Population,GDP per Head,GVA Deflators,"GDP CVM Index, 2019 equals 100",GDP CVM (in 2019 money value),GDP CVM (Per Head in 2019 money value),GDP CVM Growth,GDP CVM Per Head Growth
2013,north west,C,   2-4,11,3635,990,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   5-9,14,2085,1310,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   10-19,21,1545,2226,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   20-49,34,1095,4711,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   50-99,33,475,4774,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   100-199,33,230,6593,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   200-249,12,55,2267,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   250-499,28,80,6093,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,C,   500 or more,71,50,24441,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,1,5,2125,323,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   2-4,21,7420,2223,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   5-9,15,2325,1569,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   10-19,16,1160,1728,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   20-49,17,545,2202,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   50-99,11,155,1594,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   100-199,7,55,1043,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   200-249,3,10,468,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   250-499,7,20,905,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,F,   500 or more,10,10,1129,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,1,8,3630,745,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   2-4,39,12340,5222,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   5-9,38,5650,5770,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   10-19,36,2655,6902,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   20-49,36,1235,9781,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   50-99,23,340,5556,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   100-199,19,130,19760,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   200-249,7,30,2556,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   250-499,15,45,3328,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,G,   500 or more,228,55,36776,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,1,1,460,66,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   2-4,5,1490,447,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   5-9,5,735,469,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   10-19,6,445,758,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   20-49,9,285,1146,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   50-99,6,90,719,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   100-199,6,45,902,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   200-249,2,10,669,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   250-499,4,10,471,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,H,   500 or more,34,15,4247,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,1,13.09277054,1935,195,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   2-4,19,5410,769,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   5-9,20,2775,692,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   10-19,20,1415,663,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   20-49,20,675,677,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   50-99,12,180,461,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   100-199,10,75,569,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,I,   500 or more,75,25,2509,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,1,38,16840,2662,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   2-4,178,59075,16096,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   5-9,160,23345,14900,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   10-19,177,12755,18037,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   20-49,215,7060,25432,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   50-99,150,2180,18198,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   100-199,124,905,33135,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   200-249,46,200,7569,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   250-499,116,325,14706,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,J,   500 or more,630,295,98701,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   2-4,6,2110,535,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   5-9,5,745,412,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   10-19,4,285,262,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   20-49,3,85,243,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   50-99,2,30,150,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   100-199,2,15,164,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,L,   250-499,6,15,822,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,1,3,1500,238,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   2-4,22,8395,1867,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   5-9,16,2280,1309,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   10-19,17,1240,1358,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   20-49,23,735,1904,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   50-99,17,240,1735,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   100-199,8,60,768,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   200-249,4,15,469,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   250-499,11,30,1090,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,M,   500 or more,57,35,10722,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,1,3,1555,300,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   2-4,13,4535,1424,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   5-9,11,1570,1182,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   10-19,12,870,1382,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   20-49,14,455,1202,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   50-99,14,195,1128,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   100-199,15,110,1350,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   200-249,7,30,373,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   250-499,16,45,642,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,N,   500 or more,60,45,4571,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,P,   2-4,2,765,135,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,P,   5-9,3,400,156,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,P,   20-49,4,140,200,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,P,   100-199,2,15,53,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,1,2,725,81,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,   5-9,11,1410,530,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,   10-19,22,1430,1088,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,   20-49,34,1100,1601,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,   50-99,17,250,678,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,   100-199,10,75,378,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,Q,   500 or more,22,15,535,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,R,   2-4,3,990,218,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,R,   5-9,3,390,150,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,R,   50-99,2,30,226,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,R,   100-199,10.87467136,15,151,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,R,   500 or more,23,15,7436,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,S,1,3,1480,103,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,S,   2-4,13,4030,544,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,S,   5-9,9,1270,434,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,S,   10-19,6,440,317,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
2013,north west,S,   20-49,4,150,335,64480,9102,68491,9668,639,621,18,5,3395,3161,393,290,389,338,1752,2238,870,14672,676,9362,29462,17147,2420,47333,150842,12886,7897,473,171152,7105146,24088,91.1,87.6,187829,26436,1.7,1.3
